PurchaseOrderID,OrderDate,RequestedDeliveryDate,ActualDeliveryDate,SupplierID,ProductID,WarehouseID,OrderQty,UnitPriceEUR,POValueEUR,Status,DelayDays,Confirmed
PO4500001504,2025-10-08,2025-11-09,2025-11-07,SUP005,MAT100029,WH02,244,224.59,54799.96,Delivered,0,Yes
PO4500001505,2025-05-29,2025-06-17,2025-06-15,SUP007,MAT100062,WH02,41,772.49,31672.09,Delivered,0,Yes
PO4500001506,2025-07-16,2025-07-22,2025-07-23,SUP018,MAT100114,WH02,429,566.39,242981.31,Delivered,1,Yes
PO4500001507,2026-01-08,2026-02-09,2026-02-08,SUP023,MAT100116,WH01,461,336.35,155057.35,Delivered,0,Yes
PO4500001508,2025-03-20,2025-03-29,2025-04-03,SUP012,MAT100090,WH01,349,774.65,270352.85,Late,5,Yes
PO4500001509,2025-05-12,2025-06-18,2025-06-19,SUP019,MAT100014,WH03,507,484.15,245464.05,Delivered,1,Yes
PO4500001510,2025-08-18,2025-08-27,2025-08-28,SUP012,MAT100057,WH02,74,416.91,30851.34,Delivered,1,Yes
PO4500001511,2025-06-25,2025-07-07,2025-07-07,SUP003,MAT100115,WH02,592,587.0,347504.0,Delivered,0,Yes
PO4500001512,2025-06-01,2025-07-03,2025-07-02,SUP023,MAT100036,WH03,86,859.49,73916.14,Delivered,0,Yes
PO4500001513,2025-01-29,2025-02-01,2025-02-01,SUP024,MAT100018,WH02,461,635.27,292859.47,Delivered,0,Yes
PO4500001514,2025-11-14,2025-12-02,2025-12-01,SUP015,MAT100103,WH03,358,213.15,76307.7,Delivered,0,Yes
PO4500001515,2025-11-19,2025-12-21,2025-12-22,SUP005,MAT100046,WH03,74,642.34,47533.16,Delivered,1,Yes
PO4500001516,2025-03-07,2025-03-19,2025-03-17,SUP003,MAT100077,WH01,219,227.68,49861.92,Delivered,0,Yes
PO4500001517,2026-05-22,2026-06-24,2026-06-23,SUP001,MAT100052,WH03,111,89.27,9908.97,Delivered,0,Yes
PO4500001518,2026-02-01,2026-03-06,2026-03-06,SUP022,MAT100044,WH01,505,128.97,65129.85,Delivered,0,Yes
PO4500001519,2025-07-01,2025-07-10,2025-07-09,SUP012,MAT100034,WH02,531,86.21,45777.51,Delivered,0,Yes
PO4500001520,2025-03-25,2025-04-03,2025-03-31,SUP012,MAT100113,WH03,556,235.7,131049.2,Delivered,0,Yes
PO4500001521,2025-03-02,2025-03-08,2025-03-05,SUP018,MAT100068,WH01,192,6.55,1257.6,Delivered,0,No
PO4500001522,2025-11-10,2025-11-28,2025-11-29,SUP013,MAT100009,WH01,596,340.48,202926.08,Delivered,1,Yes
PO4500001523,2026-05-26,2026-06-29,2026-06-27,SUP020,MAT100088,WH01,373,91.78,34233.94,Delivered,0,Yes
PO4500001524,2025-07-01,2025-08-07,2025-08-13,SUP019,MAT100105,WH02,539,138.22,74500.58,Late,6,No
PO4500001525,2025-05-04,2025-05-18,2025-05-17,SUP002,MAT100088,WH01,318,101.46,32264.28,Delivered,0,Yes
PO4500001526,2025-04-13,2025-04-26,2025-04-27,SUP006,MAT100118,WH02,178,897.62,159776.36,Delivered,1,Yes
PO4500001527,2026-02-03,2026-03-08,2026-03-05,SUP022,MAT100032,WH02,587,63.59,37327.33,Delivered,0,Yes
PO4500001528,2025-07-12,2025-07-22,2025-07-19,SUP016,MAT100118,WH02,386,57.47,22183.42,Delivered,0,Yes
PO4500001529,2025-04-12,2025-05-15,2025-05-12,SUP022,MAT100073,WH03,348,821.12,285749.76,Delivered,0,Yes
PO4500001530,2026-02-08,2026-02-17,2026-02-15,SUP017,MAT100058,WH01,309,291.68,90129.12,Delivered,0,Yes
PO4500001531,2026-03-13,2026-04-15,2026-04-15,SUP021,MAT100063,WH01,104,443.97,46172.88,Delivered,0,Yes
PO4500001532,2026-02-03,2026-02-13,2026-02-12,SUP016,MAT100006,WH01,76,477.16,36264.16,Delivered,0,Yes
PO4500001533,2025-06-27,2025-07-10,2025-07-07,SUP010,MAT100039,WH02,567,30.03,17027.01,Delivered,0,Yes
PO4500001534,2025-02-23,2025-03-01,2025-03-01,SUP018,MAT100023,WH03,540,473.97,255943.8,Delivered,0,Yes
PO4500001535,2025-02-15,2025-03-19,2025-03-16,SUP023,MAT100115,WH01,488,855.22,417347.36,Delivered,0,Yes
PO4500001536,2025-07-28,2025-08-09,2025-08-10,SUP003,MAT100049,WH01,35,45.48,1591.8,Delivered,1,Yes
PO4500001537,2025-10-25,2025-11-05,2025-11-03,SUP004,MAT100050,WH01,358,886.04,317202.32,Delivered,0,Yes
PO4500001538,2025-02-15,2025-03-05,2025-03-06,SUP013,MAT100034,WH02,272,561.48,152722.56,Delivered,1,Yes
PO4500001539,2025-11-14,2025-12-16,2025-12-15,SUP023,MAT100054,WH02,439,622.8,273409.2,Delivered,0,Yes
PO4500001540,2026-05-15,2026-06-03,2026-05-31,SUP007,MAT100099,WH02,424,42.41,17981.84,Delivered,0,Yes
PO4500001541,2025-08-17,2025-09-18,2025-09-15,SUP023,MAT100102,WH02,138,147.24,20319.12,Delivered,0,Yes
PO4500001542,2025-12-02,2025-12-08,2025-12-07,SUP018,MAT100037,WH02,427,259.9,110977.3,Delivered,0,Yes
PO4500001543,2025-04-22,2025-04-29,2025-04-29,SUP009,MAT100072,WH02,226,855.44,193329.44,Delivered,0,Yes
PO4500001544,2025-02-06,2025-02-15,2025-02-12,SUP017,MAT100107,WH02,134,209.64,28091.76,Delivered,0,Yes
PO4500001545,2025-03-11,2025-04-12,2025-04-13,SUP023,MAT100019,WH02,399,397.11,158446.89,Delivered,1,Yes
PO4500001546,2026-05-31,2026-06-14,2026-06-12,SUP002,MAT100006,WH03,235,653.79,153640.65,Delivered,0,No
PO4500001547,2025-12-16,2026-01-17,2026-01-16,SUP005,MAT100026,WH03,199,318.35,63351.65,Delivered,0,No
PO4500001548,2025-06-06,2025-06-24,2025-07-11,SUP013,MAT100081,WH01,85,206.59,17560.15,Late,17,Yes
PO4500001549,2026-03-26,2026-03-29,2026-03-29,SUP024,MAT100078,WH03,91,759.86,69147.26,Delivered,0,Yes
PO4500001550,2025-05-27,2025-06-09,2025-06-08,SUP006,MAT100009,WH02,78,104.67,8164.26,Delivered,0,Yes
PO4500001551,2025-06-23,2025-07-26,2025-07-25,SUP001,MAT100116,WH01,399,39.39,15716.61,Delivered,0,Yes
PO4500001552,2026-01-26,2026-02-28,2026-02-25,SUP001,MAT100016,WH01,416,692.98,288279.68,Delivered,0,Yes
PO4500001553,2025-03-17,2025-03-31,2025-03-31,SUP002,MAT100079,WH02,415,257.81,106991.15,Delivered,0,Yes
PO4500001554,2025-09-01,2025-09-04,2025-09-05,SUP024,MAT100082,WH02,276,313.91,86639.16,Delivered,1,Yes
PO4500001555,2026-04-11,2026-05-13,2026-05-12,SUP005,MAT100082,WH03,249,134.24,33425.76,Delivered,0,Yes
PO4500001556,2025-09-21,2025-10-09,2025-10-08,SUP013,MAT100039,WH01,41,391.4,16047.4,Delivered,0,No
PO4500001557,2025-08-21,2025-09-01,2025-09-06,SUP014,MAT100052,WH02,381,191.25,72866.25,Late,5,Yes
PO4500001558,2026-04-09,2026-04-27,2026-04-27,SUP015,MAT100042,WH03,494,330.39,163212.66,Delivered,0,Yes
PO4500001559,2025-07-30,2025-08-02,2025-07-31,SUP024,MAT100094,WH03,219,853.46,186907.74,Delivered,0,Yes
PO4500001560,2026-04-20,2026-04-29,2026-04-29,SUP012,MAT100028,WH02,403,581.38,234296.14,Delivered,0,Yes
PO4500001561,2026-04-09,2026-04-20,2026-04-21,SUP004,MAT100028,WH02,442,50.54,22338.68,Delivered,1,Yes
PO4500001562,2026-01-29,2026-02-11,2026-02-25,SUP006,MAT100004,WH03,204,849.16,173228.64,Late,14,Yes
PO4500001563,2025-06-26,2025-08-02,2025-08-03,SUP019,MAT100074,WH01,179,578.91,103624.89,Delivered,1,Yes
PO4500001564,2026-04-25,2026-05-25,2026-05-23,SUP011,MAT100120,WH03,518,288.01,149189.18,Delivered,0,Yes
PO4500001565,2025-02-06,2025-03-11,2025-03-08,SUP021,MAT100118,WH01,107,24.21,2590.47,Delivered,0,Yes
PO4500001566,2025-11-17,2025-11-29,2025-11-28,SUP003,MAT100028,WH02,227,670.51,152205.77,Delivered,0,Yes
PO4500001567,2025-11-20,2025-11-29,2025-11-29,SUP012,MAT100023,WH02,506,308.07,155883.42,Delivered,0,Yes
PO4500001568,2025-06-13,2025-06-19,2025-06-24,SUP018,MAT100069,WH03,187,376.59,70422.33,Late,5,Yes
PO4500001569,2026-04-26,2026-05-02,2026-05-01,SUP018,MAT100085,WH01,275,878.63,241623.25,Delivered,0,Yes
PO4500001570,2025-02-10,2025-02-21,2025-02-21,SUP004,MAT100022,WH01,504,344.54,173648.16,Delivered,0,Yes
PO4500001571,2026-03-28,2026-04-06,2026-04-04,SUP012,MAT100063,WH03,478,805.12,384847.36,Delivered,0,Yes
PO4500001572,2025-03-29,2025-04-28,2025-04-25,SUP011,MAT100039,WH03,201,125.77,25279.77,Delivered,0,Yes
PO4500001573,2025-04-24,2025-05-26,2025-06-02,SUP005,MAT100102,WH01,348,266.65,92794.2,Late,7,Yes
PO4500001574,2025-01-17,2025-01-27,2025-01-28,SUP016,MAT100047,WH02,447,892.57,398978.79,Delivered,1,Yes
PO4500001575,2025-01-25,2025-02-01,2025-01-30,SUP009,MAT100090,WH02,73,586.22,42794.06,Delivered,0,Yes
PO4500001576,2025-12-12,2025-12-23,2025-12-23,SUP014,MAT100005,WH01,102,302.96,30901.92,Delivered,0,Yes
PO4500001577,2025-01-11,2025-02-14,2025-02-11,SUP020,MAT100116,WH02,329,345.7,113735.3,Delivered,0,Yes
PO4500001578,2025-10-04,2025-10-18,2025-10-17,SUP002,MAT100110,WH02,395,723.82,285908.9,Delivered,0,Yes
PO4500001579,2025-05-16,2025-06-15,2025-06-24,SUP011,MAT100037,WH02,585,177.65,103925.25,Late,9,Yes
PO4500001580,2025-03-28,2025-04-15,2025-04-14,SUP015,MAT100003,WH01,541,806.76,436457.16,Delivered,0,Yes
PO4500001581,2025-09-06,2025-09-17,2025-09-16,SUP004,MAT100103,WH01,86,142.84,12284.24,Delivered,0,Yes
PO4500001582,2025-01-10,2025-01-22,2025-01-21,SUP003,MAT100081,WH02,92,144.84,13325.28,Delivered,0,Yes
PO4500001583,2025-04-19,2025-05-19,2025-05-16,SUP011,MAT100096,WH01,162,183.57,29738.34,Delivered,0,Yes
PO4500001584,2025-04-04,2025-05-06,2025-05-04,SUP023,MAT100011,WH02,235,49.75,11691.25,Delivered,0,Yes
PO4500001585,2025-07-17,2025-07-26,2025-07-24,SUP017,MAT100024,WH02,527,546.88,288205.76,Delivered,0,Yes
PO4500001586,2025-03-04,2025-04-06,2025-04-07,SUP022,MAT100026,WH02,26,76.2,1981.2,Delivered,1,Yes
PO4500001587,2025-07-13,2025-07-19,2025-07-16,SUP018,MAT100042,WH01,212,172.41,36550.92,Delivered,0,Yes
PO4500001588,2025-10-31,2025-12-03,2025-12-04,SUP021,MAT100033,WH02,312,200.34,62506.08,Delivered,1,Yes
PO4500001589,2025-01-08,2025-01-17,2025-01-16,SUP017,MAT100009,WH01,308,680.1,209470.8,Delivered,0,Yes
PO4500001590,2025-03-03,2025-03-12,2025-03-12,SUP012,MAT100116,WH03,101,608.26,61434.26,Delivered,0,Yes
PO4500001591,2025-04-01,2025-04-04,2025-04-03,SUP024,MAT100094,WH02,87,514.44,44756.28,Delivered,0,Yes
PO4500001592,2026-05-07,2026-05-10,2026-05-09,SUP024,MAT100096,WH01,520,285.56,148491.2,Delivered,0,Yes
PO4500001593,2025-02-13,2025-02-26,2025-02-26,SUP006,MAT100042,WH02,496,792.58,393119.68,Delivered,0,Yes
PO4500001594,2026-04-09,2026-04-27,2026-04-27,SUP015,MAT100112,WH01,449,854.92,383859.08,Delivered,0,Yes
PO4500001595,2025-06-02,2025-06-20,2025-06-17,SUP013,MAT100085,WH01,464,713.28,330961.92,Delivered,0,Yes
PO4500001596,2025-08-11,2025-08-24,2025-08-24,SUP006,MAT100044,WH01,503,139.16,69997.48,Delivered,0,No
PO4500001597,2025-06-12,2025-06-30,2025-07-01,SUP013,MAT100063,WH03,304,208.83,63484.32,Delivered,1,Yes
PO4500001598,2026-03-22,2026-04-02,2026-04-08,SUP014,MAT100008,WH02,519,872.34,452744.46,Late,6,Yes
PO4500001599,2025-11-28,2025-12-10,2025-12-11,SUP003,MAT100067,WH02,316,131.62,41591.92,Delivered,1,Yes
PO4500001600,2026-05-18,2026-05-29,2026-05-28,SUP014,MAT100040,WH03,182,308.03,56061.46,Delivered,0,Yes
